name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
"Suco de laranja 100% puro pasteurizado da Flórida, com polpa","{""Citrus World Inc.""}",outros,openfoodfacts,0016300151267,"suco de laranja 100% puro pasteurizado da flórida, com polpa",46,0.83,10.83,0,0,,9.17,,,"100% Pure Florida Pasteurized Orange Juice, With Pulp"
Mel 100% puro,{Roundy's},acucares,openfoodfacts,0011150066044,mel 100% puro,286,0,80.95,0,0,,76.19,,,100% Pure Honey
Mel 100% puro (Big Y),"{""Big Y""}",acucares,openfoodfacts,0018894903345,mel 100% puro (big y),286,0,80.95,0,0,,76.19,,,100% Pure Honey (Big Y)
Mel 100% puro (Food Lion),"{""Food Lion""}",acucares,openfoodfacts,0035826036995,mel 100% puro (food lion),286,0,80.95,0,0,,76.19,,,100% Pure Honey (Food Lion)
Mel 100% puro (Valu Time),"{""Valu Time""}",acucares,openfoodfacts,0011225041808,mel 100% puro (valu time),286,0,80.95,0,0,,76.19,,,100% Pure Honey (Valu Time)
Suco 100% puro de concentrado,"{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300160177,suco 100% puro de concentrado,45.8,0.42,11.25,0,0,0.004,10,,,100% Pure Juice From Concentrate
Xarope de bordo 100% puro,"{""Trader Joe's""}",acucares,openfoodfacts,00221993,xarope de bordo 100% puro,367,0,93.3,0,0,,80,,,100% Pure Maple Syrup
Xarope de bordo 100% puro (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",acucares,openfoodfacts,0035826076410,xarope de bordo 100% puro (food lion),333.3,0,90,0,0,0.017,90,,,100% Pure Maple Syrup (Food Lion)
Xarope de bordo 100% puro (Trader Joe's),"{""Trader Joe's""}",acucares,openfoodfacts,00293730,xarope de bordo 100% puro (trader joe's),350,0,86.67,0,0,,86.67,,,100% Pure Maple Syrup (Trader Joe's)
Azeite de oliva 100% puro,"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110878830,azeite de oliva 100% puro,800,0,0,93.33,0,,,13.33,,100% Pure Olive Oil
Azeite de oliva 100% puro (Casa Imports Inc.),"{""Casa Imports Inc.""}",bebidas,openfoodfacts,0026662112219,azeite de oliva 100% puro (casa imports inc.),800,0,0,93.33,0,,,13.33,,100% Pure Olive Oil (Casa Imports Inc.)
Azeite de oliva 100% puro (Kalamata),{Kalamata},bebidas,openfoodfacts,0012729003088,azeite de oliva 100% puro (kalamata),857,0,0,100,0,,,14.29,,100% Pure Olive Oil (Kalamata)
Suco de laranja 100% puro,"{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300153148,suco de laranja 100% puro,46,0.83,11.25,0,0,0.008,10,,,100% Pure Orange Juice
Suco de laranja 100% puro (Citrus World Inc.),"{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300160184,suco de laranja 100% puro (citrus world inc.),45.8,0.42,11.25,0,0,0.004,10,,,100% Pure Orange Juice (Citrus World Inc.)
Suco de laranja 100% puro (Dierbergs),"{Dierbergs,""Dierberg's Markets  Inc.""}",outros,openfoodfacts,0023933008356,suco de laranja 100% puro (dierbergs),46,0.83,10.83,0,0,,9.17,,,100% Pure Orange Juice (Dierbergs)
Mel orgânico 100% puro,"{""Simply Roundy's""}",acucares,openfoodfacts,0011150066075,mel orgânico 100% puro,286,0,80.95,0,0,,76.19,,,100% Pure Organic Honey
Abóbora 100% pura,{Roundy's},outros,openfoodfacts,0011150043243,abóbora 100% pura,42,1.67,9.17,0,2.5,0.008,3.33,,,100% Pure Pumpkin
Queijo 100% puro de leite de ovelha,{Societe},laticinios,openfoodfacts,0021438000011,queijo 100% puro de leite de ovelha,357,17.86,0,32.14,0,1.464,,21.43,,100% Pure Sheep's Milk Cheese
Xarope de bordo 100% puro de Vermont Grau A Cor Escura Sabor Robusto,"{""Butternut Mountain Farm""}",acucares,openfoodfacts,0008577004483,xarope de bordo 100% puro de vermont grau a cor escura sabor robusto,333,0,88.33,0,0,0.008,88.33,,,100% Pure Vermont Maple Syrup Grade A Dark Color Robust Taste
Mel silvestre cru 100% puro,"{""Simply Roundy's""}",acucares,openfoodfacts,0011150066136,mel silvestre cru 100% puro,286,0,80.95,0,0,,76.19,,,100% Pure Wild Raw Honey
Aveia em flocos rápidos 100%,{Winn-Dixie},outros,openfoodfacts,0021140181251,aveia em flocos rápidos 100%,375,12.5,67.5,6.25,10,,2.5,1.25,,100% Rolled Quick Oats
Suco 100% não filtrado de concentrado,"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110025029,suco 100% não filtrado de concentrado,45.8,0,11.67,0,0,0.015,11.67,,,100% Unfiltered Juice From Concentrate
Suco de vegetais 100%,{Roundy's},outros,openfoodfacts,0011150021081,suco de vegetais 100%,21,0.83,4.17,0,0.8,0.178,3.33,,,100% Vegetable Juice
Suco de vegetais 100% (Roundy's),{Roundy's},bebidas,openfoodfacts,0011150021166,suco de vegetais 100% (roundy's),21,0.83,4.17,0,0.8,0.027,3.33,,,100% Vegetable Juice (Roundy's)
Óleo vegetal 100%,{Signature},bebidas,openfoodfacts,0021130512812,óleo vegetal 100%,800,0,0,93.33,0,,,13.33,,100% Vegetable Oil
Óleo vegetal 100% (Signature),"{Signature,""Safeway  Inc.""}",bebidas,openfoodfacts,0021130512829,óleo vegetal 100% (signature),857,0,0,100,0,,,14.29,,100% Vegetable Oil (Signature)
Óleo de noz-pecã virgem 100%,{Panola},outros,openfoodfacts,0032982591504,óleo de noz-pecã virgem 100%,929,0,0,100,0,,,10.71,,100% Virgin Pecan Oil
Suco de uva branca 100%,"{""Western Family Foods  Inc.""}",bebidas,openfoodfacts,0015400035965,suco de uva branca 100%,62,0,15.83,0,0,0.015,15.83,,,100% White Grape Juice
Produto de macarrão penne rigate 100% integral de trigo,{Kroger},bebidas,openfoodfacts,0011110872685,produto de macarrão penne rigate 100% integral de trigo,321,12.5,71.4,2.68,10.7,,3.57,,,100% Whole Grain Penne Rigate Whole Wheat Macaroni Product
"Espaguete 100% integral, produto de macarrão de trigo integral",{Mueller's},bebidas,openfoodfacts,0029200908084,"espaguete 100% integral, produto de macarrão de trigo integral",339,12.5,71.43,2.68,8.9,,3.57,,,"100% Whole Grain Spaghetti, Whole Wheat Macaroni Product"
Suco de maçã 100% (Lucky Leaf),"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120691,suco de maçã 100% (lucky leaf),50,0,12.92,0,0,0.01,10.83,,,100% apple juice (Lucky Leaf)
Suco de maçã 100% de concentrado,"{""Simple Truth Organic"",""The Kroger Co.""}",bebidas,openfoodfacts,0011110834805,suco de maçã 100% de concentrado,46,0,11.67,0,0,0.015,10.42,,,100% apple juice from concentrate
Suco de maçã 100% de concentrado e maçãs frescas,"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120639,suco de maçã 100% de concentrado e maçãs frescas,50,0,12.92,0,0,0.01,10.83,,,100% apple juice from concentrate & fresh apples
Suco de maçã 100% de concentrado (Shur Fine),"{""Shur Fine""}",bebidas,openfoodfacts,0011161112518,suco de maçã 100% de concentrado (shur fine),46,0,11.67,0,0,0.015,11.67,,,100% apple juice from concentrate (Shur Fine)
Suco de maçã 100% de concentrado (Tree Top Inc.),"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700003084,suco de maçã 100% de concentrado (tree top inc.),37.2,0,9.46,0,0.34,0.005,8.45,,,100% apple juice from concentrate (Tree Top Inc.)
"Suco de maçã 100% de concentrado, maçã","{""Valu Time""}",bebidas,openfoodfacts,0011225617249,"suco de maçã 100% de concentrado, maçã",46,0,11.67,0,0,0.015,11.67,,,"100% apple juice from concentrate, apple"
Mistura de suco de frutas vermelhas 100% de concentrado,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076816,mistura de suco de frutas vermelhas 100% de concentrado,50,0,12.08,0,0,0.012,11.25,,,100% berry juice blend from concentrate
"Bebida de suco com sabor de mirtilo e romã 100% com 2 outros sucos de concentrado, mirtilo e romã","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200200914,"bebida de suco com sabor de mirtilo e romã 100% com 2 outros sucos de concentrado, mirtilo e romã",42,0,11.25,0,0,0.012,10.83,,,"100% blueberry pomegranate flavored juice drink with 2 other juices from concentrate, blueberry pomegranate"
Suco de cereja 100%,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076823,suco de cereja 100%,50,0,12.08,0,0,0.012,11.25,,,100% cherry juice
"Suco de cranberry 100% de concentrado, cranberry","{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800144118,"suco de cranberry 100% de concentrado, cranberry",29,0,7.5,0,0,0.015,2.92,,,"100% cranberry juice from concentrate, cranberry"
Suco de laranja 100% da Flórida (Kroger),"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110787392,suco de laranja 100% da flórida (kroger),46,0.83,10.83,0,0,0.002,9.17,,,100% florida orange juice (Kroger)
Smoothie de frutas 100%,"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700348437,smoothie de frutas 100%,54,0,12.92,0,1.2,0.004,9.17,,,100% fruit smoothie
"Suco de uva 100% de concentrado com ingrediente adicionado, uva","{""Valu Time"",""Kingston Marketing Co""}",bebidas,openfoodfacts,0011225020209,"suco de uva 100% de concentrado com ingrediente adicionado, uva",67,0,16.67,0,0,0.015,16.67,,,"100% grape juice from concentrate with added ingredient, grape"
Hambúrgueres de carne moída 100%,"{""Moran Meat Company""}",carnes,openfoodfacts,0034779500461,hambúrgueres de carne moída 100%,212,18.58,0,15.04,0,0.066,,6.19,,100% ground beef patties
Suco 100% (Food Town Stores Inc.),"{""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076809,suco 100% (food town stores inc.),50,0,11.67,0,0,0.012,10.83,,,100% juice (Food Town Stores Inc.)
Suco 100% (Kroger),{Kroger},bebidas,openfoodfacts,0011110820747,suco 100% (kroger),46,0,11.25,0,0,0.015,11.25,,,100% juice (Kroger)
Suco 100% (Shurfine),{Shurfine},bebidas,openfoodfacts,0011161112150,suco 100% (shurfine),71,0.42,17.92,0,1.2,0.015,7.08,,,100% juice (Shurfine)
Suco de maçã 100% de concentrado com ingrediente adicionado,"{""apple juice"",""Safeway kitchens"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130314300,suco de maçã 100% de concentrado com ingrediente adicionado,46,0,11.67,0,0,0.015,11.67,,,100% juice apple juice from concentrate with added ingredient
Mistura de suco 100%,"{""Big Win"",""Rite Aid Corporation""}",bebidas,openfoodfacts,0011822584272,mistura de suco 100%,46,0,11.67,0,0,0.015,11.67,,,100% juice blend
Mistura de suco 100% (Florida's Natural),"{""Florida's Natural""}",bebidas,openfoodfacts,0016300166353,mistura de suco 100% (florida's natural),46,0.42,11.25,0,0,,9.58,,,100% juice blend (Florida's Natural)
Sidra 100%,"{""Mayer Brothers Apple Products  Inc.""}",bebidas,openfoodfacts,0022198008149,sidra 100%,50,0,12.5,0,0,0.01,12.5,,,100% juice cider
Suco 100% de concentrado (Del Monte),"{""Del Monte""}",bebidas,openfoodfacts,0024000014690,suco 100% de concentrado (del monte),46,0.42,10.83,0,0,0.004,9.58,,,100% juice from concentrate (Del Monte)
Suco 100% de concentrado (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826036148,suco 100% de concentrado (food lion),67,0,16.67,0,0,0.012,16.67,,,100% juice from concentrate (Food Lion)
Suco 100% de concentrado (Kroger),"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110821614,suco 100% de concentrado (kroger),46,0,11.67,0,0,0.015,11.67,,,100% juice from concentrate (Kroger)
Suco 100% de concentrado (Lucky Leaf),"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120905,suco 100% de concentrado (lucky leaf),50,0,12.92,0,0,0.01,10.83,,,100% juice from concentrate (Lucky Leaf)
Suco 100% de concentrado (Musselman's),"{Musselman's,""Knouse Foods  Inc/Musselman Dv""}",bebidas,openfoodfacts,0037323122201,suco 100% de concentrado (musselman's),50,0,12.92,0,0,0.01,10.83,,,100% juice from concentrate (Musselman's)
Suco 100% de concentrado (Signature Select),"{""Signature Select"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130310555,suco 100% de concentrado (signature select),58,0.42,14.58,0,0,,12.92,,,100% juice from concentrate (Signature Select)
Suco 100% de concentrado (Spartan),{Spartan},bebidas,openfoodfacts,0011213392035,suco 100% de concentrado (spartan),46,0.83,11.25,0,0,0.006,8.75,,,100% juice from concentrate (Spartan)
Suco de toranja branca 100%,{Spartan},bebidas,openfoodfacts,0011213045931,suco de toranja branca 100%,42,0,10.42,0,0,0.015,10,,,100% juice white grapefruit
"Suco 100%, cranberry e cereja","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200200532,"suco 100%, cranberry e cereja",54,0,13.75,0,0,0.006,13.75,,,"100% juice, cranberry cherry"
"Suco 100%, cranberry e manga","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200023117,"suco 100%, cranberry e manga",50,0,12.5,0,0,0.006,12.5,,,"100% juice, cranberry mango"
Suco 100% natural,{Spartan},bebidas,openfoodfacts,0011213044774,suco 100% natural,50,0,12.5,0,0,0.01,10.83,,,100% natural juice
"Suco de infusão 100% natural de physalis, maracujá, manga, abacaxi, physalis, maracujá, manga, abacaxi","{""Champagne Sauces Inc.""}",bebidas,openfoodfacts,0014957316510,"suco de infusão 100% natural de physalis, maracujá, manga, abacaxi, physalis, maracujá, manga, abacaxi",47,0.85,10.99,0,0,0.08,,,,"100% natural pichuberry, passion fruit, mango, pineapple infusion juice, pichuberry, passion fruit, mango, pineapple"
Suco 100% de romã de concentrado com ingrediente adicionado,"{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800167490,suco 100% de romã de concentrado com ingrediente adicionado,67,0,16.67,0,0,0.015,16.67,,,100% pomegranate juice from concentrate with added ingredient
"Suco de laranja 100% premium da Flórida, sem polpa, cálcio e vitamina D","{""Florida's Natural""}",bebidas,openfoodfacts,0016300165677,"suco de laranja 100% premium da flórida, sem polpa, cálcio e vitamina d",46,0.83,10.83,0,0,,9.17,,,"100% premium florida orange juice, no pulp, calcium & vitamin d"
"Suco de laranja 100% premium da Flórida, laranja","{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300151199,"suco de laranja 100% premium da flórida, laranja",46,0.83,10.83,0,0,,9.17,,,"100% premium florida orange juice, orange"
"Suco de laranja 100% premium da Flórida, com um pouco de polpa","{""Florida's Natural"",""Citrus World Inc.""}",bebidas,openfoodfacts,0016300165653,"suco de laranja 100% premium da flórida, com um pouco de polpa",46,0.83,10.83,0,0,,9.17,,,"100% premium florida orange juice, some pulp"
"Suco de laranja 100% premium da Flórida, com um pouco de polpa, cálcio e vitamina D","{""Florida's Natural"",""Citrus World Inc.""}",bebidas,openfoodfacts,0016300165660,"suco de laranja 100% premium da flórida, com um pouco de polpa, cálcio e vitamina d",46,0.83,10.83,0,0,,9.17,,,"100% premium florida orange juice, some pulp, calcium & vitamin d"
Suco 100% premium,"{""Safeway  Inc.""}",bebidas,openfoodfacts,0021130076710,suco 100% premium,48,0.75,11,0,0,,9.25,,,100% premium juice
Suco 100% premium (Signature Farms),"{""Signature Farms"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130093717,suco 100% premium (signature farms),46,0.83,10.83,0,0,,9.17,,,100% premium juice (Signature Farms)
Suco de laranja 100% premium,"{""Safeway  Inc.""}",bebidas,openfoodfacts,0021130072880,suco de laranja 100% premium,48,0.85,11.02,0,0,,9.32,,,100% premium orange juice
"Hambúrgueres de carne bovina 100% pura 80% magra / 20% gordura, carne bovina","{""Topco Associates  Inc.""}",carnes,openfoodfacts,0036800420625,"hambúrgueres de carne bovina 100% pura 80% magra / 20% gordura, carne bovina",257,18.58,0,20.35,0,0.053,,7.96,,"100% pure 80% lean / 20% fat beef burgers, beef"
"Hambúrgueres de carne bovina 100% pura 80% magra / 20% gordura, carne bovina (Topco Associates Inc.)","{""Topco Associates  Inc.""}",carnes,openfoodfacts,0036800420632,"hambúrgueres de carne bovina 100% pura 80% magra / 20% gordura, carne bovina (topco associates inc.)",257,18.58,0,20.35,0,0.053,,7.96,,"100% pure 80% lean / 20% fat beef burgers, beef (Topco Associates Inc.)"
Hambúrgueres de carne bovina 100% pura,{Roundy's},carnes,openfoodfacts,0011150523554,hambúrgueres de carne bovina 100% pura,252,18.54,0,19.87,0,0.056,,7.95,,100% pure beef patties
Suco 100% puro,"{""Simple Truth Organic"",""The Kroger Co.""}",bebidas,openfoodfacts,0011110503312,suco 100% puro,46,0.83,10.83,0,0,,8.75,,,100% pure juice
Suco 100% puro (Tree Top Inc.),"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700147801,suco 100% puro (tree top inc.),50,0,12.5,0,0,0.004,11.25,,,100% pure juice (Tree Top Inc.)
Misturas de suco 100% puro,"{""Citrus Central Inc.""}",bebidas,openfoodfacts,0020500017094,misturas de suco 100% puro,50,0.42,12.5,0,0,0.004,11.25,,,100% pure juice blends
Torta de abóbora 100% pura,{Spartan},bebidas,openfoodfacts,0011213019154,torta de abóbora 100% pura,42,1.67,9.17,0,2.5,0.008,3.33,,,100% pure pumpkin pie
Óleo vegetal 100% puro,"{""Valu Time""}",bebidas,openfoodfacts,0011225416491,óleo vegetal 100% puro,857,0,0,100,0,,,14.29,,100% pure vegetable oil
Óleo vegetal 100% puro (Louana),{Louana},bebidas,openfoodfacts,0026700151859,óleo vegetal 100% puro (louana),857,0,0,100,0,,,14.29,,100% pure vegetable oil (Louana)
Suco de tomate 100% de concentrado,"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800066465,suco de tomate 100% de concentrado,19,0.83,4.17,0,0.8,0.283,2.5,,,100% tomato juice from concentrate
Suco de tomate 100% de concentrado com ingredientes adicionados,"{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800115156,suco de tomate 100% de concentrado com ingredientes adicionados,21,0.83,4.17,0,0.4,0.25,2.5,,,100% tomato juice from concentrate with added ingredients
"Suco de tomate 100% de concentrado com ingredientes adicionados, tomate","{""Big Y""}",bebidas,openfoodfacts,0018894789819,"suco de tomate 100% de concentrado com ingredientes adicionados, tomate",21,0.83,4.17,0,0.8,0.262,2.92,,,"100% tomato juice from concentrate with added ingredients, tomato"
"Suco de tomate 100% de concentrado, tomate","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800789128,"suco de tomate 100% de concentrado, tomate",19,0.83,4.17,0,0.8,0.283,2.5,,,"100% tomato juice from concentrate, tomato"
"Suco de maçã 100% sem açúcar de concentrado, maçã","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800184282,"suco de maçã 100% sem açúcar de concentrado, maçã",46,0,11.67,0,0,0.012,11.67,,,"100% unsweetened apple cider from concentrate, apple"
"Suco de laranja 100% sem açúcar de concentrado, laranja","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800294172,"suco de laranja 100% sem açúcar de concentrado, laranja",50,0,12.08,0,0,0.015,12.08,,,"100% unsweetened orange juice from concentrate, orange"
Suco de ameixa 100% sem açúcar,"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800097452,suco de ameixa 100% sem açúcar,75,0.42,17.5,0,0.8,0.012,9.58,,,100% unsweetened prune juice
Suco de vegetais 100% (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826005342,suco de vegetais 100% (food lion),21,0.83,4.17,0,0.8,0.267,2.5,,,100% vegetable juice (Food Lion)
Suco de vegetais 100% de concentrado,{Roundy's},bebidas,openfoodfacts,0011150021104,suco de vegetais 100% de concentrado,21,0.83,4.17,0,0.8,0.175,3.33,,,100% vegetable juice from concentrate
Suco de vegetais 100% de concentrado (Fareway Stores Inc.),"{""Fareway Stores  Inc.""}",bebidas,openfoodfacts,0021333305181,suco de vegetais 100% de concentrado (fareway stores inc.),21,0.83,4.17,0,0.8,0.175,2.92,,,100% vegetable juice from concentrate (Fareway Stores Inc.)
"Suco de vegetais 100% de concentrado com ingredientes adicionados, vegetais","{""Big Y"",""Big Y Foods  Inc.""}",bebidas,openfoodfacts,0018894200222,"suco de vegetais 100% de concentrado com ingredientes adicionados, vegetais",21,0.83,4.17,0,0.8,0.175,3.33,,,"100% vegetable juice from concentrate with added ingredients, vegetable"
Suco de uva branca 100% de concentrado,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826036155,suco de uva branca 100% de concentrado,58,0,15.83,0,0,0.012,15,,,100% white grape juice from concentrate
