name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
100% Pure Orange Juice,"{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300153148,"100% pure orange juice ""citrus world inc.""",46,0.83,11.25,0,0,0.008,10,,,
100% Pure Orange Juice (Citrus World Inc.),"{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300160184,"100% pure orange juice (citrus world inc.) ""citrus world inc.""",45.8,0.42,11.25,0,0,0.004,10,,,
100% Pure Orange Juice (Dierbergs),"{Dierbergs,""Dierberg's Markets  Inc.""}",outros,openfoodfacts,0023933008356,"100% pure orange juice (dierbergs) dierbergs,""dierberg's markets  inc.""",46,0.83,10.83,0,0,,9.17,,,
100% Pure Organic Honey,"{""Simply Roundy's""}",acucares,openfoodfacts,0011150066075,"100% pure organic honey ""simply roundy's""",286,0,80.95,0,0,,76.19,,,
100% Pure Pumpkin,{Roundy's},outros,openfoodfacts,0011150043243,100% pure pumpkin roundy's,42,1.67,9.17,0,2.5,0.008,3.33,,,
100% Pure Sheep's Milk Cheese,{Societe},laticinios,openfoodfacts,0021438000011,100% pure sheep's milk cheese societe,357,17.86,0,32.14,0,1.464,,21.43,,
100% Pure Vermont Maple Syrup Grade A Dark Color Robust Taste,"{""Butternut Mountain Farm""}",acucares,openfoodfacts,0008577004483,"100% pure vermont maple syrup grade a dark color robust taste ""butternut mountain farm""",333,0,88.33,0,0,0.008,88.33,,,
100% Pure Wild Raw Honey,"{""Simply Roundy's""}",acucares,openfoodfacts,0011150066136,"100% pure wild raw honey ""simply roundy's""",286,0,80.95,0,0,,76.19,,,
100% Rolled Quick Oats,{Winn-Dixie},outros,openfoodfacts,0021140181251,100% rolled quick oats winn-dixie,375,12.5,67.5,6.25,10,,2.5,1.25,,
100% Unfiltered Juice From Concentrate,"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110025029,"100% unfiltered juice from concentrate kroger,""the kroger co.""",45.8,0,11.67,0,0,0.015,11.67,,,
100% Vegetable Juice,{Roundy's},outros,openfoodfacts,0011150021081,100% vegetable juice roundy's,21,0.83,4.17,0,0.8,0.178,3.33,,,
100% Vegetable Juice (Roundy's),{Roundy's},bebidas,openfoodfacts,0011150021166,100% vegetable juice (roundy's) roundy's,21,0.83,4.17,0,0.8,0.027,3.33,,,
100% Vegetable Oil,{Signature},bebidas,openfoodfacts,0021130512812,100% vegetable oil signature,800,0,0,93.33,0,,,13.33,,
100% Vegetable Oil (Signature),"{Signature,""Safeway  Inc.""}",bebidas,openfoodfacts,0021130512829,"100% vegetable oil (signature) signature,""safeway  inc.""",857,0,0,100,0,,,14.29,,
100% Virgin Pecan Oil,{Panola},outros,openfoodfacts,0032982591504,100% virgin pecan oil panola,929,0,0,100,0,,,10.71,,
100% White Grape Juice,"{""Western Family Foods  Inc.""}",bebidas,openfoodfacts,0015400035965,"100% white grape juice ""western family foods  inc.""",62,0,15.83,0,0,0.015,15.83,,,
100% Whole Grain Penne Rigate Whole Wheat Macaroni Product,{Kroger},bebidas,openfoodfacts,0011110872685,100% whole grain penne rigate whole wheat macaroni product kroger,321,12.5,71.4,2.68,10.7,,3.57,,,
"100% Whole Grain Spaghetti, Whole Wheat Macaroni Product",{Mueller's},bebidas,openfoodfacts,0029200908084,"100% whole grain spaghetti, whole wheat macaroni product mueller's",339,12.5,71.43,2.68,8.9,,3.57,,,
100% apple juice (Lucky Leaf),"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120691,"100% apple juice (lucky leaf) ""lucky leaf"",""knouse foods inc.""",50,0,12.92,0,0,0.01,10.83,,,
100% apple juice from concentrate,"{""Simple Truth Organic"",""The Kroger Co.""}",bebidas,openfoodfacts,0011110834805,"100% apple juice from concentrate ""simple truth organic"",""the kroger co.""",46,0,11.67,0,0,0.015,10.42,,,
100% apple juice from concentrate & fresh apples,"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120639,"100% apple juice from concentrate & fresh apples ""lucky leaf"",""knouse foods inc.""",50,0,12.92,0,0,0.01,10.83,,,
100% apple juice from concentrate (Shur Fine),"{""Shur Fine""}",bebidas,openfoodfacts,0011161112518,"100% apple juice from concentrate (shur fine) ""shur fine""",46,0,11.67,0,0,0.015,11.67,,,
100% apple juice from concentrate (Tree Top Inc.),"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700003084,"100% apple juice from concentrate (tree top inc.) ""tree top inc.""",37.2,0,9.46,0,0.34,0.005,8.45,,,
"100% apple juice from concentrate, apple","{""Valu Time""}",bebidas,openfoodfacts,0011225617249,"100% apple juice from concentrate, apple ""valu time""",46,0,11.67,0,0,0.015,11.67,,,
100% berry juice blend from concentrate,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076816,"100% berry juice blend from concentrate ""food lion"",""food town stores inc.""",50,0,12.08,0,0,0.012,11.25,,,
"100% blueberry pomegranate flavored juice drink with 2 other juices from concentrate, blueberry pomegranate","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200200914,"100% blueberry pomegranate flavored juice drink with 2 other juices from concentrate, blueberry pomegranate ""ocean spray"",""ocean spray cranberries  inc.""",42,0,11.25,0,0,0.012,10.83,,,
100% cherry juice,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076823,"100% cherry juice ""food lion"",""food town stores inc.""",50,0,12.08,0,0,0.012,11.25,,,
"100% cranberry juice from concentrate, cranberry","{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800144118,"100% cranberry juice from concentrate, cranberry ""full circle market"",""topco associates  inc.""",29,0,7.5,0,0,0.015,2.92,,,
100% florida orange juice (Kroger),"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110787392,"100% florida orange juice (kroger) kroger,""the kroger co.""",46,0.83,10.83,0,0,0.002,9.17,,,
100% fruit smoothie,"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700348437,"100% fruit smoothie ""tree top inc.""",54,0,12.92,0,1.2,0.004,9.17,,,
100% fruitfull smoothie,"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700347423,"100% fruitfull smoothie ""tree top inc.""",54,0,12.92,0,1.2,0.002,9.58,,,
"100% grape juice from concentrate with added ingredient, grape","{""Valu Time"",""Kingston Marketing Co""}",bebidas,openfoodfacts,0011225020209,"100% grape juice from concentrate with added ingredient, grape ""valu time"",""kingston marketing co""",67,0,16.67,0,0,0.015,16.67,,,
100% ground beef patties,"{""Moran Meat Company""}",carnes,openfoodfacts,0034779500461,"100% ground beef patties ""moran meat company""",212,18.58,0,15.04,0,0.066,,6.19,,
100% juice (Food Town Stores Inc.),"{""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826076809,"100% juice (food town stores inc.) ""food town stores inc.""",50,0,11.67,0,0,0.012,10.83,,,
100% juice (Kroger),{Kroger},bebidas,openfoodfacts,0011110820747,100% juice (kroger) kroger,46,0,11.25,0,0,0.015,11.25,,,
100% juice (Shurfine),{Shurfine},bebidas,openfoodfacts,0011161112150,100% juice (shurfine) shurfine,71,0.42,17.92,0,1.2,0.015,7.08,,,
100% juice apple juice from concentrate with added ingredient,"{""apple juice"",""Safeway kitchens"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130314300,"100% juice apple juice from concentrate with added ingredient ""apple juice"",""safeway kitchens"",""safeway  inc.""",46,0,11.67,0,0,0.015,11.67,,,
100% juice blend,"{""Big Win"",""Rite Aid Corporation""}",bebidas,openfoodfacts,0011822584272,"100% juice blend ""big win"",""rite aid corporation""",46,0,11.67,0,0,0.015,11.67,,,
100% juice blend (Florida's Natural),"{""Florida's Natural""}",bebidas,openfoodfacts,0016300166353,"100% juice blend (florida's natural) ""florida's natural""",46,0.42,11.25,0,0,,9.58,,,
100% juice cider,"{""Mayer Brothers Apple Products  Inc.""}",bebidas,openfoodfacts,0022198008149,"100% juice cider ""mayer brothers apple products  inc.""",50,0,12.5,0,0,0.01,12.5,,,
100% juice from concentrate (Del Monte),"{""Del Monte""}",bebidas,openfoodfacts,0024000014690,"100% juice from concentrate (del monte) ""del monte""",46,0.42,10.83,0,0,0.004,9.58,,,
100% juice from concentrate (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826036148,"100% juice from concentrate (food lion) ""food lion"",""food town stores inc.""",67,0,16.67,0,0,0.012,16.67,,,
100% juice from concentrate (Kroger),"{Kroger,""The Kroger Co.""}",bebidas,openfoodfacts,0011110821614,"100% juice from concentrate (kroger) kroger,""the kroger co.""",46,0,11.67,0,0,0.015,11.67,,,
100% juice from concentrate (Lucky Leaf),"{""Lucky Leaf"",""Knouse Foods Inc.""}",bebidas,openfoodfacts,0028500120905,"100% juice from concentrate (lucky leaf) ""lucky leaf"",""knouse foods inc.""",50,0,12.92,0,0,0.01,10.83,,,
100% juice from concentrate (Musselman's),"{Musselman's,""Knouse Foods  Inc/Musselman Dv""}",bebidas,openfoodfacts,0037323122201,"100% juice from concentrate (musselman's) musselman's,""knouse foods  inc/musselman dv""",50,0,12.92,0,0,0.01,10.83,,,
100% juice from concentrate (Signature Select),"{""Signature Select"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130310555,"100% juice from concentrate (signature select) ""signature select"",""safeway  inc.""",58,0.42,14.58,0,0,,12.92,,,
100% juice from concentrate (Spartan),{Spartan},bebidas,openfoodfacts,0011213392035,100% juice from concentrate (spartan) spartan,46,0.83,11.25,0,0,0.006,8.75,,,
100% juice from concentration,{Spartan},bebidas,openfoodfacts,0011213085234,100% juice from concentration spartan,50,0.42,12.08,0,0.8,0.006,11.25,,,
100% juice white grapefruit,{Spartan},bebidas,openfoodfacts,0011213045931,100% juice white grapefruit spartan,42,0,10.42,0,0,0.015,10,,,
"100% juice, cranberry cherry","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200200532,"100% juice, cranberry cherry ""ocean spray"",""ocean spray cranberries  inc.""",54,0,13.75,0,0,0.006,13.75,,,
"100% juice, cranberry mango","{""Ocean Spray"",""Ocean Spray Cranberries  Inc.""}",bebidas,openfoodfacts,0031200023117,"100% juice, cranberry mango ""ocean spray"",""ocean spray cranberries  inc.""",50,0,12.5,0,0,0.006,12.5,,,
100% natural juice,{Spartan},bebidas,openfoodfacts,0011213044774,100% natural juice spartan,50,0,12.5,0,0,0.01,10.83,,,
"100% natural pichuberry, passion fruit, mango, pineapple infusion juice, pichuberry, passion fruit, mango, pineapple","{""Champagne Sauces Inc.""}",bebidas,openfoodfacts,0014957316510,"100% natural pichuberry, passion fruit, mango, pineapple infusion juice, pichuberry, passion fruit, mango, pineapple ""champagne sauces inc.""",47,0.85,10.99,0,0,0.08,,,,
100% pomegranate juice from concentrate with added ingredient,"{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800167490,"100% pomegranate juice from concentrate with added ingredient ""full circle market"",""topco associates  inc.""",67,0,16.67,0,0,0.015,16.67,,,
"100% premium florida orange juice, no pulp, calcium & vitamin d","{""Florida's Natural""}",bebidas,openfoodfacts,0016300165677,"100% premium florida orange juice, no pulp, calcium & vitamin d ""florida's natural""",46,0.83,10.83,0,0,,9.17,,,
"100% premium florida orange juice, orange","{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300151199,"100% premium florida orange juice, orange ""citrus world inc.""",46,0.83,10.83,0,0,,9.17,,,
"100% premium florida orange juice, some pulp","{""Florida's Natural"",""Citrus World Inc.""}",bebidas,openfoodfacts,0016300165653,"100% premium florida orange juice, some pulp ""florida's natural"",""citrus world inc.""",46,0.83,10.83,0,0,,9.17,,,
"100% premium florida orange juice, some pulp, calcium & vitamin d","{""Florida's Natural"",""Citrus World Inc.""}",bebidas,openfoodfacts,0016300165660,"100% premium florida orange juice, some pulp, calcium & vitamin d ""florida's natural"",""citrus world inc.""",46,0.83,10.83,0,0,,9.17,,,
100% premium juice,"{""Safeway  Inc.""}",bebidas,openfoodfacts,0021130076710,"100% premium juice ""safeway  inc.""",48,0.75,11,0,0,,9.25,,,
100% premium juice (Signature Farms),"{""Signature Farms"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130093717,"100% premium juice (signature farms) ""signature farms"",""safeway  inc.""",46,0.83,10.83,0,0,,9.17,,,
100% premium orange juice,"{""Safeway  Inc.""}",bebidas,openfoodfacts,0021130072880,"100% premium orange juice ""safeway  inc.""",48,0.85,11.02,0,0,,9.32,,,
"100% pure 80% lean / 20% fat beef burgers, beef","{""Topco Associates  Inc.""}",carnes,openfoodfacts,0036800420625,"100% pure 80% lean / 20% fat beef burgers, beef ""topco associates  inc.""",257,18.58,0,20.35,0,0.053,,7.96,,
"100% pure 80% lean / 20% fat beef burgers, beef (Topco Associates Inc.)","{""Topco Associates  Inc.""}",carnes,openfoodfacts,0036800420632,"100% pure 80% lean / 20% fat beef burgers, beef (topco associates inc.) ""topco associates  inc.""",257,18.58,0,20.35,0,0.053,,7.96,,
100% pure beef patties,{Roundy's},carnes,openfoodfacts,0011150523554,100% pure beef patties roundy's,252,18.54,0,19.87,0,0.056,,7.95,,
100% pure juice,"{""Simple Truth Organic"",""The Kroger Co.""}",bebidas,openfoodfacts,0011110503312,"100% pure juice ""simple truth organic"",""the kroger co.""",46,0.83,10.83,0,0,,8.75,,,
100% pure juice (Tree Top Inc.),"{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700147801,"100% pure juice (tree top inc.) ""tree top inc.""",50,0,12.5,0,0,0.004,11.25,,,
100% pure juice blends,"{""Citrus Central Inc.""}",bebidas,openfoodfacts,0020500017094,"100% pure juice blends ""citrus central inc.""",50,0.42,12.5,0,0,0.004,11.25,,,
100% pure pumpkin pie,{Spartan},bebidas,openfoodfacts,0011213019154,100% pure pumpkin pie spartan,42,1.67,9.17,0,2.5,0.008,3.33,,,
100% pure vegetable oil,"{""Valu Time""}",bebidas,openfoodfacts,0011225416491,"100% pure vegetable oil ""valu time""",857,0,0,100,0,,,14.29,,
100% pure vegetable oil (Louana),{Louana},bebidas,openfoodfacts,0026700151859,100% pure vegetable oil (louana) louana,857,0,0,100,0,,,14.29,,
100% tomato juice from concentrate,"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800066465,"100% tomato juice from concentrate ""food club"",""topco associates  inc.""",19,0.83,4.17,0,0.8,0.283,2.5,,,
100% tomato juice from concentrate with added ingredients,"{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800115156,"100% tomato juice from concentrate with added ingredients ""full circle market"",""topco associates  inc.""",21,0.83,4.17,0,0.4,0.25,2.5,,,
"100% tomato juice from concentrate with added ingredients, tomato","{""Big Y""}",bebidas,openfoodfacts,0018894789819,"100% tomato juice from concentrate with added ingredients, tomato ""big y""",21,0.83,4.17,0,0.8,0.262,2.92,,,
"100% tomato juice from concentrate, tomato","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800789128,"100% tomato juice from concentrate, tomato ""food club"",""topco associates  inc.""",19,0.83,4.17,0,0.8,0.283,2.5,,,
"100% unsweetened apple cider from concentrate, apple","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800184282,"100% unsweetened apple cider from concentrate, apple ""food club"",""topco associates  inc.""",46,0,11.67,0,0,0.012,11.67,,,
"100% unsweetened orange juice from concentrate, orange","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800294172,"100% unsweetened orange juice from concentrate, orange ""food club"",""topco associates  inc.""",50,0,12.08,0,0,0.015,12.08,,,
100% unsweetened prune juice,"{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800097452,"100% unsweetened prune juice ""food club"",""topco associates  inc.""",75,0.42,17.5,0,0.8,0.012,9.58,,,
100% vegetable juice (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826005342,"100% vegetable juice (food lion) ""food lion"",""food town stores inc.""",21,0.83,4.17,0,0.8,0.267,2.5,,,
100% vegetable juice from concentrate,{Roundy's},bebidas,openfoodfacts,0011150021104,100% vegetable juice from concentrate roundy's,21,0.83,4.17,0,0.8,0.175,3.33,,,
100% vegetable juice from concentrate (Fareway Stores Inc.),"{""Fareway Stores  Inc.""}",bebidas,openfoodfacts,0021333305181,"100% vegetable juice from concentrate (fareway stores inc.) ""fareway stores  inc.""",21,0.83,4.17,0,0.8,0.175,2.92,,,
"100% vegetable juice from concentrate with added ingredients, vegetable","{""Big Y"",""Big Y Foods  Inc.""}",bebidas,openfoodfacts,0018894200222,"100% vegetable juice from concentrate with added ingredients, vegetable ""big y"",""big y foods  inc.""",21,0.83,4.17,0,0.8,0.175,3.33,,,
100% white grape juice from concentrate,"{""Food Lion"",""Food Town Stores Inc.""}",bebidas,openfoodfacts,0035826036155,"100% white grape juice from concentrate ""food lion"",""food town stores inc.""",58,0,15.83,0,0,0.012,15,,,
100% white grape juice from concentrate with added ingredients,"{""Full Circle Market"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800167469,"100% white grape juice from concentrate with added ingredients ""full circle market"",""topco associates  inc.""",67,0,16.67,0,0,0.015,16.67,,,
"100% white grape juice from concentrate with added ingredients, white grape","{""Kingston Marketing Co""}",bebidas,openfoodfacts,0011225037061,"100% white grape juice from concentrate with added ingredients, white grape ""kingston marketing co""",67,0,16.67,0,0,0.015,16.67,,,
100% white grapefruit juice,"{""Safeway Kitchens"",""Safeway  Inc.""}",bebidas,openfoodfacts,0021130314119,"100% white grapefruit juice ""safeway kitchens"",""safeway  inc.""",42,0.42,10,0,0,0.012,8.75,,,
100% whole grain thin spaghetti,{Mueller's},bebidas,openfoodfacts,0029200908091,100% whole grain thin spaghetti mueller's,339,12.5,71.43,2.68,8.9,,3.57,,,
"100% whole wheat macaroni product, spaghetti","{""Gia Russa"",""Gia Russa S.R.L.""}",bebidas,openfoodfacts,0026825004078,"100% whole wheat macaroni product, spaghetti ""gia russa"",""gia russa s.r.l.""",357,14.29,71.43,1.79,8.9,,3.57,,,
"100% whole wheat macaroni product, spaghetti (Food Club)","{""Food Club""}",bebidas,openfoodfacts,0036800417274,"100% whole wheat macaroni product, spaghetti (food club) ""food club""",321,12.5,71.43,2.68,10.7,,3.57,,,
12 Grade A Medium Eggs,"{""Sauder's Eggs""}",carnes,openfoodfacts,0033604535555,"12 grade a medium eggs ""sauder's eggs""",136,13.6,0,9.09,0,0.136,,3.41,,
12 Old Fashion Dinner Rolls,"{""Lewis Bakeries  Inc""}",outros,openfoodfacts,0024126011566,"12 old fashion dinner rolls ""lewis bakeries  inc""",532,18.1,99.6,6.79,4.47,0.001,13.6,,,
12 Pancakes,"{""Aunt Jemina""}",outros,openfoodfacts,0019600066408,"12 pancakes ""aunt jemina""",213,3.77,36.8,5.66,2.82,0,9.43,0.94,,
12 Round Roasted Pepper And Smoked Mozzarella Ravioli,"{""La Gustosa Food Products & Imports Co.  Inc.""}",outros,openfoodfacts,0015329000563,"12 round roasted pepper and smoked mozzarella ravioli ""la gustosa food products & imports co.  inc.""",20.2,1.18,2.72,0.52,0.43,0,0.22,0.52,,
"12 frosted cakes with spring strawberry flavored filling, spring strawberry","{Tastykake,""Tasty Baking Company""}",acucares,openfoodfacts,0025600089156,"12 frosted cakes with spring strawberry flavored filling, spring strawberry tastykake,""tasty baking company""",500,2.63,60.53,26.32,0,0.132,42.11,15.79,,
12 gourmet candy canes,"{""Jelly Belly""}",acucares,openfoodfacts,0030800631005,"12 gourmet candy canes ""jelly belly""",429,0,100,0,0,,78.57,,,
"12"" White Flour Tortilla","{""Harbar Llc"",""Maria And Ricardo's""}",outros,openfoodfacts,0035305201043,"12"" white flour tortilla ""harbar llc"",""maria and ricardo's""",320,10,54,7,3,0.27,,1,,
"12"" Whole Wheat Flour Tortilla","{""Harbar Llc"",""Maria And Ricardo's""}",outros,openfoodfacts,0035305205041,"12"" whole wheat flour tortilla ""harbar llc"",""maria and ricardo's""",287,10.2,48.1,6.48,5.56,0.25,,0.93,,
14 Garden Vegetable Soup,"{""Health Valley Organic""}",outros,openfoodfacts,0035742224018,"14 garden vegetable soup ""health valley organic""",14.6,0.52,3.12,0,0.71,0,1.04,,,
